LL_LAT,LL_LON,UL_LAT,UL_LON,UR_LAT,UR_LON,LR_LAT,LR_LON,MISSION,ROLL,FRAME,YYYYMMDD,NADIR_LAT,NADIR_LON,SQ_KM_AREA,ORIENTATION,URL
30.011897,-96.694595,29.443811,-96.658449,29.507652,-95.632515,30.075738,-95.668661,ISS061,E,27438,20191103,31.3,-99.3,6294,2.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-27438.JPG
30.012197,-95.765973,29.327883,-95.724650,29.276613,-94.555224,29.960926,-94.596547,ISS062,E,149801,20200414,30.8,-96.7,8595,3.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-149801.JPG
30.013575,-2.141677,29.363049,-2.843104,28.479576,-1.455510,29.130102,-0.754083,ISS018,E,23034,20090124,30.1,-3.4,16459,233.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS018/ISS018-E-23034.JPG
30.015643,-95.305644,29.595988,-95.705439,29.092709,-94.951371,29.512364,-94.551576,ISS055,E,110082,20180416,29.0,-94.8,5580,-38.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-110082.JPG
30.016238,4.777927,28.809465,5.157164,29.078924,6.823906,30.285697,6.444669,ISS062,E,115809,20200327,25.7,6.1,22784,19.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-115809.JPG
30.017666,31.008858,29.135980,31.216877,29.334590,31.815931,30.216275,31.607912,ISS067,E,26827,20220424,25.4,32.9,6131,-76.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26827.JPG
30.020226,-96.120115,29.028906,-95.484118,29.648678,-94.321375,30.639998,-94.957371,ISS062,E,1729,20200207,25.2,-101.1,16627,-70.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-1729.JPG
30.021666,4.788115,28.813087,5.177034,29.090828,6.850092,30.299407,6.461173,ISS062,E,115810,20200327,25.7,6.1,22960,19.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-115810.JPG
30.024732,-97.015140,28.290995,-95.419530,29.373439,-93.417946,31.107175,-95.013556,ISS063,E,26790,20200613,26.3,-92.2,55940,50.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-26790.JPG
30.024884,-96.332645,28.664669,-95.989056,29.446115,-94.296786,30.806329,-94.640375,ISS066,E,25651,20211031,32.8,-95.0,27656,16.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-25651.JPG
30.025184,-5.209160,28.131598,-3.629208,29.258360,-0.941377,31.151946,-2.521329,ISS066,E,139858,20220208,33.4,-3.7,73982,220.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-139858.JPG
30.026153,-96.443701,28.707763,-95.345978,29.467415,-93.840173,30.785805,-94.937896,ISS067,E,31833,20220427,25.6,-90.9,30329,47.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-31833.JPG
30.026600,-9.641490,30.295083,-8.045310,30.680381,-8.249708,30.411898,-9.845888,ISS055,E,23669,20180414,31.2,-12.4,7163,100.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-23669.JPG
30.032292,-94.078053,30.974357,-95.091752,29.661133,-96.785364,28.719069,-95.771665,ISS067,E,1589,20220331,29.3,-96.6,31455,222.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-1589.JPG
30.033066,-96.457583,28.650064,-95.325665,29.405883,-93.776728,30.788886,-94.908647,ISS067,E,31835,20220427,25.6,-90.9,32259,47.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-31835.JPG
30.038653,-95.944645,29.448134,-95.830604,29.494769,-94.756555,30.085288,-94.870596,ISS061,E,67411,20191204,27.1,-95.4,6879,9.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-67411.JPG
30.041274,-95.638931,29.200977,-95.089916,29.486184,-94.479974,30.326482,-95.028988,ISS066,E,189969,20220228,24.0,-91.7,7197,53.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-189969.JPG
30.041561,-96.782706,28.448550,-95.772896,29.685745,-93.745876,31.278756,-94.755687,ISS062,E,1720,20200207,24.2,-102.0,48122,-72.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-1720.JPG
30.042107,-94.079726,30.985883,-95.123617,29.660755,-96.808064,28.716979,-95.764173,ISS067,E,1591,20220331,29.3,-96.6,31951,223.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-1591.JPG
30.044070,-96.163659,27.276753,-94.188917,27.787583,-93.365327,30.554899,-95.340069,ISS068,E,33805,20221227,28.6,-94.9,35658,57.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-33805.JPG
30.044098,-96.291487,28.934266,-95.931535,29.521224,-94.382014,30.631056,-94.741966,ISS066,E,25648,20211031,32.8,-95.0,20767,18.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-25648.JPG
30.044662,-96.163620,29.152937,-95.528527,29.561661,-94.704110,30.453385,-95.339202,ISS061,E,145867,20200126,28.0,-98.4,10696,117.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-145867.JPG
30.044782,-89.566506,30.430434,-90.067868,29.849333,-90.643404,29.463681,-90.142042,ISS065,E,299608,20210820,31.0,-91.7,5511,232.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-299608.JPG
30.045815,-89.282684,30.685807,-89.738909,30.183275,-90.358427,29.543282,-89.902202,ISS048,E,68482,20160830,33.8,-92.1,6707,228.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS048/ISS048-E-68482.JPG
30.050508,-96.021679,29.156749,-95.422251,29.569248,-94.613936,30.463007,-95.213364,ISS061,E,145868,20200126,28.0,-98.3,10426,116.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-145868.JPG
30.050691,-94.546112,30.020095,-95.310770,29.049159,-95.806106,29.079755,-95.041449,ISS068,E,74653,20230305,27.9,-99.8,7840,247.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-74653.JPG
30.051316,-96.055952,29.396456,-95.873927,29.522617,-94.648415,30.177477,-94.830439,ISS061,E,67412,20191204,27.3,-95.2,8878,12.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-67412.JPG
30.054490,122.785729,30.581714,122.078555,29.911863,121.324665,29.384638,122.031840,ISS067,E,258949,20220812,32.4,120.2,9350,234.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-258949.JPG
30.054997,-96.118217,28.811948,-96.014459,29.147526,-94.208006,30.390575,-94.311764,ISS055,E,33584,20180426,32.3,-95.0,24569,5.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-33584.JPG
30.056117,-88.516518,30.576008,-88.342543,30.747599,-89.222309,30.227708,-89.396283,ISS067,E,382835,20220927,32.6,-86.8,5207,163.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-382835.JPG
30.062880,-99.296736,29.211053,-99.461046,28.945743,-97.938826,29.797570,-97.774517,ISS062,E,1746,20200207,26.9,-99.4,14454,-9.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-1746.JPG
30.063784,-95.966235,29.472302,-95.855372,29.512751,-94.790835,30.104233,-94.901698,ISS061,E,67410,20191204,27.0,-95.4,6819,9.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-67410.JPG
30.064090,-89.562321,30.448756,-90.094669,29.841366,-90.667330,29.456700,-90.134983,ISS065,E,299609,20210820,31.0,-91.7,5836,234.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-299609.JPG
30.064188,29.266685,28.500948,31.395141,29.442154,32.689708,31.005394,30.561252,ISS067,E,26780,20220424,31.5,26.7,43320,247.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26780.JPG
30.064351,-104.913868,30.566847,-104.228635,31.235289,-104.874103,30.732794,-105.559337,ISS055,E,32697,20180425,33.0,-102.9,8340,122.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-32697.JPG
30.070987,30.404241,28.984208,29.953621,28.637908,30.979686,29.724688,31.430307,ISS065,E,181375,20210723,29.5,27.1,13729,253.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-181375.JPG
30.071929,-95.135454,29.608919,-95.764021,29.056813,-95.044098,29.519823,-94.415531,ISS055,E,110088,20180416,30.7,-93.0,7333,-52.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-110088.JPG
30.072065,35.516152,29.357714,35.205857,29.116947,35.777985,29.831298,36.088281,ISS062,E,79002,20200304,28.3,37.2,5208,250.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-79002.JPG
30.072891,-94.768684,29.661320,-95.595401,29.096826,-95.032039,29.508397,-94.205322,ISS059,E,27416,20190419,27.6,-99.8,7527,-65.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-27416.JPG
30.076033,-90.585870,29.556406,-90.383803,29.744339,-89.537491,30.263967,-89.739559,ISS039,E,18629,20140504,30.2,-90.2,5131,19.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS039/ISS039-E-18629.JPG
30.076208,-92.986637,28.583893,-92.345163,29.043616,-90.955971,30.535931,-91.597445,ISS062,E,118111,20200330,29.4,-90.6,25523,106.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118111.JPG
30.077742,-95.920671,29.468886,-95.830738,29.476979,-94.765057,30.085835,-94.854990,ISS061,E,67408,20191204,26.9,-95.6,6986,7.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-67408.JPG
30.077988,-97.306533,28.384470,-96.479903,29.730964,-93.378065,31.424482,-94.204694,ISS061,E,26100,20191031,32.4,-95.4,68377,21.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-26100.JPG
30.081645,-95.824748,29.543521,-95.800320,29.468613,-94.858522,30.006736,-94.882949,ISS062,E,149799,20200414,30.8,-96.7,5431,2.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-149799.JPG
30.082368,-89.582333,30.431922,-90.107247,29.831710,-90.647484,29.482155,-90.122570,ISS065,E,299610,20210820,31.0,-91.7,5410,235.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-299610.JPG
30.087283,31.919997,28.978694,32.681328,29.465309,33.578842,30.573897,32.817511,ISS062,E,124763,20200404,29.2,32.9,14686,119.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124763.JPG
30.090293,-96.050341,29.198607,-95.800193,29.552311,-94.585960,30.443996,-94.836108,ISS055,E,33580,20180426,33.0,-95.9,12591,17.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-33580.JPG
30.094386,-95.182549,29.596957,-95.746032,29.048262,-95.054640,29.545691,-94.491157,ISS055,E,110087,20180416,30.6,-93.2,7038,-50.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-110087.JPG
30.095300,47.510491,29.275221,48.197463,29.608329,48.893255,30.428408,48.206282,ISS059,E,34555,20190423,36.1,41.3,8592,56.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-34555.JPG
30.098482,-95.861691,29.417188,-95.901309,29.328862,-94.720335,30.010156,-94.680716,ISS062,E,149811,20200414,30.1,-96.0,8697,-3.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-149811.JPG
30.101988,31.128222,29.299691,31.014410,29.299759,31.632294,30.102056,31.746105,ISS067,E,26814,20220424,26.4,32.0,5335,262.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26814.JPG
30.106070,38.990683,30.519931,38.376339,29.750595,37.877004,29.336733,38.491348,ISS065,E,88626,20210604,28.1,40.2,7295,241.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-88626.JPG
30.106478,-95.997381,29.437031,-95.885107,29.464360,-94.733834,30.133807,-94.846108,ISS061,E,67407,20191204,26.8,-95.7,8321,8.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-67407.JPG
30.107506,-94.969723,29.640342,-95.783633,29.283356,-94.974330,29.750519,-94.160419,ISS058,E,25943,20190224,32.4,-89.3,7197,123.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS058/ISS058-E-25943.JPG
30.108368,121.756494,30.668168,121.403685,30.322519,120.505282,29.762719,120.858090,ISS067,E,258958,20220812,32.8,120.7,6691,211.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-258958.JPG
30.108383,30.889980,30.766853,30.553035,30.471514,29.947805,29.813044,30.284750,ISS062,E,531,20200207,33.3,25.6,5329,220.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-531.JPG
30.108695,-93.917087,31.370975,-95.076206,29.597556,-96.962326,28.335276,-95.803208,ISS062,E,148799,20200414,30.7,-96.3,47675,223.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-148799.JPG
30.110223,-97.118930,28.272517,-95.507090,29.646748,-92.910362,31.484455,-94.522201,ISS068,E,33809,20221227,27.7,-93.9,75066,42.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-33809.JPG
30.110660,32.103869,30.145228,30.606849,29.460047,30.297841,29.425479,31.794861,ISS065,E,12387,20210430,29.3,21.8,11146,262.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-12387.JPG
30.112162,48.241237,29.730828,48.876742,30.440269,49.396630,30.821603,48.761124,ISS067,E,245079,20220804,32.4,47.4,6946,61.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-245079.JPG
30.114507,30.330156,29.107271,29.298325,27.769209,31.000938,28.776446,32.032769,ISS067,E,26783,20220424,31.1,27.0,33567,248.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26783.JPG
30.115168,-97.248629,28.413429,-96.427315,29.715405,-93.355983,31.417144,-94.177297,ISS061,E,26101,20191031,32.3,-95.3,67617,21.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-26101.JPG
30.117866,-97.031016,27.949182,-95.534987,29.197123,-93.494921,31.365806,-94.990950,ISS063,E,26789,20200613,26.2,-92.2,67738,47.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-26789.JPG
30.120744,35.823960,30.522986,34.711193,29.201887,34.189198,28.799645,35.301964,ISS062,E,78995,20200304,28.5,36.9,18090,252.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-78995.JPG
30.122833,-94.400797,30.756536,-95.346203,29.462197,-96.339047,28.828494,-95.393641,ISS062,E,148793,20200414,30.2,-96.9,19924,234.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-148793.JPG
30.124824,-95.889372,29.071790,-95.972158,29.116516,-94.733065,30.169551,-94.650279,ISS064,E,56595,20210411,25.8,-95.8,14016,-6.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-56595.JPG
30.125272,-93.893214,31.398835,-95.043383,29.616201,-96.955427,28.342638,-95.805258,ISS062,E,148800,20200414,30.7,-96.3,48193,221.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-148800.JPG
30.125787,122.837521,30.598793,122.089407,29.831726,121.475873,29.358720,122.223987,ISS067,E,258953,20220812,32.6,120.4,9274,240.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-258953.JPG
30.126403,-95.084140,29.625168,-95.658698,28.992071,-94.942347,29.493306,-94.367789,ISS068,E,6695,20220930,29.2,-95.7,7791,-49.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-6695.JPG
30.126483,-94.785647,29.829804,-95.479124,29.088963,-94.984898,29.385642,-94.291421,ISS066,E,108641,20211201,28.4,-97.5,7114,-64.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-108641.JPG
30.132127,33.973994,27.942336,32.908173,26.727159,35.145370,28.916950,36.211190,ISS067,E,26846,20220424,22.7,35.4,67492,-37.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26846.JPG
30.132226,47.427056,28.718992,47.618528,28.976035,48.882275,30.389270,48.690803,ISS066,E,145625,20220216,22.7,49.3,19782,13.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-145625.JPG
30.133951,-95.877333,29.354784,-96.104225,29.305220,-94.736908,30.084387,-94.510016,ISS064,E,11493,20201209,28.1,-97.8,11586,-14.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-11493.JPG
30.137643,-94.371420,30.764269,-95.333987,29.467008,-96.328768,28.840383,-95.366201,ISS062,E,148794,20200414,30.2,-96.9,20129,235.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-148794.JPG
30.138405,-94.808387,29.781886,-95.469178,29.063082,-94.985661,29.419602,-94.324871,ISS066,E,108640,20211201,28.4,-97.5,6975,-63.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-108640.JPG
30.141347,-94.737536,30.161305,-95.489195,29.331981,-95.953541,29.312023,-95.201882,ISS068,E,74649,20230305,28.6,-100.4,6807,247.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-74649.JPG
30.141438,33.024341,30.259222,32.195745,29.591004,31.990060,29.473219,32.818655,ISS053,E,136629,20171027,30.4,27.6,6210,260.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS053/ISS053-E-136629.JPG
30.143627,30.828942,29.292609,31.561243,29.823727,33.513821,30.674745,32.781520,ISS062,E,44747,20200220,31.3,27.8,22009,209.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-44747.JPG
30.146282,-86.605701,30.768445,-86.654543,30.723531,-87.578904,30.101368,-87.530062,ISS065,E,243465,20210813,32.5,-87.2,6168,184.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-243465.JPG
30.146457,-90.293526,30.697226,-90.636257,30.248743,-91.234590,29.697973,-90.891860,ISS048,E,68485,20160830,33.6,-91.9,5175,220.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS048/ISS048-E-68485.JPG
30.148872,31.007982,29.260485,31.222358,29.473521,31.826878,30.361908,31.612502,ISS067,E,26826,20220424,25.5,32.8,6265,-76.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26826.JPG
30.149587,-94.788094,29.793854,-95.446604,29.076690,-94.962857,29.432423,-94.304347,ISS066,E,108642,20211201,28.5,-97.5,6941,-63.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-108642.JPG
30.156995,-94.833838,29.699293,-95.726763,29.061649,-95.085259,29.519351,-94.192334,ISS059,E,27417,20190419,27.7,-99.6,9297,-64.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-27417.JPG
30.158041,88.424787,31.067746,88.205425,28.908886,85.178933,27.999181,85.398295,ISS064,E,30162,20210209,34.7,93.2,34784,186.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-30162.JPG
30.158921,-96.108957,29.244498,-95.948198,29.410476,-94.598279,30.324899,-94.759038,ISS068,E,23926,20221123,27.4,-94.6,13562,9.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-23926.JPG
30.159368,-93.479321,30.551351,-93.946750,30.047754,-94.751639,29.655771,-94.284210,ISS066,E,131577,20220129,25.9,-95.8,5905,221.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-131577.JPG
30.159390,-96.329470,28.824310,-95.615214,29.429542,-94.412060,30.764622,-95.126316,ISS066,E,25630,20211031,34.9,-97.7,21922,42.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-25630.JPG
30.159869,-96.324605,28.821576,-95.609064,29.422554,-94.409763,30.760847,-95.125304,ISS066,E,25631,20211031,34.9,-97.7,21884,42.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-25631.JPG
30.159887,-95.827733,29.069773,-95.897131,29.193372,-94.622682,30.283486,-94.553284,ISS064,E,56594,20210411,25.6,-96.0,14865,-5.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-56594.JPG
30.160253,-94.597198,30.120375,-95.367874,29.113582,-95.863449,29.153461,-95.092773,ISS068,E,74654,20230305,27.9,-99.7,8144,247.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-74654.JPG
30.161480,31.306352,30.773689,30.866448,30.341434,29.713639,29.729225,30.153543,ISS062,E,44739,20200220,31.5,27.5,9590,209.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-44739.JPG
30.163321,-96.257174,28.555448,-95.439151,29.245509,-94.169975,30.853382,-94.987998,ISS067,E,139976,20220619,21.8,-90.3,28039,43.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-139976.JPG
30.164449,-90.757239,28.949690,-90.282573,29.089274,-88.825310,30.304033,-89.299975,ISS064,E,14516,20201218,33.3,-92.2,19782,205.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-14516.JPG
30.164674,-87.858513,30.957510,-86.934949,32.155464,-88.326434,31.362628,-89.249998,ISS061,E,26298,20191101,32.8,-89.8,23429,135.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-26298.JPG
30.167625,-96.349483,28.834271,-95.630749,29.437253,-94.425407,30.770607,-95.144141,ISS066,E,25629,20211031,34.9,-97.7,21941,42.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-25629.JPG
30.171946,-95.051448,29.667758,-96.309548,28.751752,-94.911752,29.255939,-93.653652,ISS063,E,1368,20200421,30.5,-102.6,20037,-53.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-1368.JPG
30.172904,5.850155,28.426293,5.458459,28.183159,6.794115,29.929770,7.185811,ISS062,E,44081,20200216,29.7,5.8,26269,169.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-44081.JPG
30.176223,47.483796,29.316835,48.277841,29.698715,48.970696,30.558103,48.176651,ISS059,E,34554,20190423,36.4,40.9,9650,59.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-34554.JPG
30.176383,31.778583,30.073305,30.541711,29.432097,30.452522,29.535175,31.689394,ISS065,E,12391,20210430,28.5,22.6,8429,267.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-12391.JPG
30.180551,31.800624,30.863374,31.293006,30.418927,29.936777,29.736104,30.444395,ISS062,E,44741,20200220,31.5,27.5,12321,209.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-44741.JPG
30.182047,-94.354143,30.207981,-95.593880,28.914882,-95.632086,28.888948,-94.392349,ISS061,E,14701,20191026,29.6,-99.4,17292,268.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-14701.JPG
30.182918,32.345583,30.450752,29.815034,28.545298,29.181990,28.277464,31.712540,ISS065,E,94376,20210607,28.9,35.1,53903,259.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-94376.JPG
30.187733,-93.867916,30.590290,-94.392398,30.051355,-95.222359,29.648798,-94.697877,ISS066,E,131576,20220129,25.8,-95.9,6610,223.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-131576.JPG
30.187738,-96.105669,29.324278,-95.960743,29.318501,-94.212536,30.181960,-94.357462,ISS062,E,150788,20200415,27.6,-93.8,16230,6.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-150788.JPG
30.188099,35.138938,28.952074,34.569440,28.398216,35.689575,29.634240,36.259073,ISS062,E,79022,20200304,27.5,38.0,18371,252.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-79022.JPG
30.190489,-96.105330,29.322753,-96.035079,29.470935,-94.594415,30.338671,-94.664666,ISS062,E,113493,20200325,29.8,-95.8,13550,4.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-113493.JPG
30.191776,-95.881482,28.855883,-96.081292,28.949284,-94.631148,30.285177,-94.431338,ISS064,E,56591,20210411,25.0,-96.6,20677,-12.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-56591.JPG
30.192007,-2.159838,29.177660,-2.543310,28.162845,-0.917564,29.177192,-0.534092,ISS066,E,154598,20220206,26.2,0.0,22051,-18.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-154598.JPG
30.192117,-95.789800,29.059314,-95.877998,28.892030,-94.358513,30.024834,-94.270315,ISS061,E,14704,20191026,25.9,-95.7,18715,-7.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-14704.JPG
30.193504,-86.636282,30.774723,-86.643049,30.749135,-87.541330,30.167917,-87.534562,ISS065,E,243467,20210813,32.2,-86.8,5578,180.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-243467.JPG
30.193764,-96.037445,29.418467,-96.051914,29.332406,-94.751224,30.107703,-94.736755,ISS062,E,149409,20200414,31.0,-96.0,10861,178.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-149409.JPG
30.194797,31.148434,29.394075,31.039479,29.396066,31.661356,30.196789,31.770310,ISS067,E,26813,20220424,26.4,32.0,5352,263.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26813.JPG
30.196241,33.008002,31.020785,32.522255,30.741568,31.819676,29.917024,32.305423,ISS062,E,546,20200207,33.9,26.4,7635,226.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-546.JPG
30.196334,-96.136974,29.311663,-96.060078,29.492405,-94.552876,30.377076,-94.629772,ISS062,E,113494,20200325,29.8,-95.8,14481,4.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-113494.JPG
